original_index,name,zone,rating,votes,cuisine,price_range,price_symbol,maps_url,lat,lon,geocode_query_used
106,Restaurant - Saloon - Steaks and more in Wien,Josefstädter Straße,5,1141 votes,bbq,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=111.+Restaurant+-+Saloon+-+Steaks+and+more+in+Wien%2C+Josefst%C3%A4dter+Stra%C3%9Fe%2C+Vienna,48.2114659,16.3391653,"Josefstädter Straße, Vienna, Austria"
107,Tibet Restaurant,Währinger Straße-Volksoper,5,732 votes,vegetarian,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=113.+Tibet+Restaurant%2C+W%C3%A4hringer+Stra%C3%9Fe-Volksoper%2C+Vienna,48.2255878,16.3495046,"Währinger Straße-Volksoper, Vienna, Austria"
108,Restaurant Wetter,Josefstädter Straße,5,395 votes,italian,€11 - €20,€€,https://www.google.com/maps/search/?api=1&query=114.+Restaurant+Wetter%2C+Josefst%C3%A4dter+Stra%C3%9Fe%2C+Vienna,48.2114659,16.3391653,"Josefstädter Straße, Vienna, Austria"
109,Colono Wien Spanischer Shop & Tapas Bar,Landstraße,5,719 votes,restaurant,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=115.+Colono+Wien+Spanischer+Shop+%26+Tapas+Bar%2C+Landstra%C3%9Fe%2C+Vienna,48.1936436,16.3962862,"Landstraße, Vienna, Austria"
110,Hǎo Noodle & Tea,Museumsquartier,5,2217 votes,restaurant,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=116.+H%C7%8Eo+Noodle+%26+Tea%2C+Museumsquartier%2C+Vienna,48.2031826,16.3593538,"Museumsquartier, Vienna, Austria"
111,Stomach en Detail,Roßauer Lände,5,533 votes,austrian,,€€,https://www.google.com/maps/search/?api=1&query=117.+Stomach+en+Detail%2C+Ro%C3%9Fauer+L%C3%A4nde%2C+Vienna,48.2223375,16.3675722,"Roßauer Lände, Vienna, Austria"
112,Benkei Restaurant,Rochusgasse,5,407 votes,sushi,€10 - €44,€€,https://www.google.com/maps/search/?api=1&query=118.+Benkei+Restaurant%2C+Rochusgasse%2C+Vienna,48.2020851,16.3922544,"Rochusgasse, Vienna, Austria"
113,LETO,Herrengasse,5,2886 votes,seafood,€20 - €40,€€,https://www.google.com/maps/search/?api=1&query=119.+LETO%2C+Herrengasse%2C+Vienna,48.209398,16.3656353,"Herrengasse, Vienna, Austria"
114,Cafe Restaurant Lemon,Nußdorfer Straße,5,502 votes,restaurant,€10 - €20,€,https://www.google.com/maps/search/?api=1&query=120.+Cafe+Restaurant+Lemon%2C+Nu%C3%9Fdorfer+Stra%C3%9Fe%2C+Vienna,48.2313284,16.3524512,"Nußdorfer Straße, Vienna, Austria"
115,Restaurant Oasia,Schottentor,5,602 votes,sushi,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=121.+Restaurant+Oasia%2C+Schottentor%2C+Vienna,48.2150535,16.3629074,"Schottentor, Vienna, Austria"
116,Restaurant Ilija,Rathaus,5,767 votes,seafood,€10 - €60,€€€,https://www.google.com/maps/search/?api=1&query=122.+Restaurant+Ilija%2C+Rathaus%2C+Vienna,48.2108257,16.3565728,"Rathaus, Vienna, Austria"
117,Mr. CHEN - Restaurant & Asia Market,Simmering,5,342 votes,chinese,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=123.+Mr.+CHEN+-+Restaurant+%26+Asia+Market%2C+Simmering%2C+Vienna,48.1631086,16.4580128,"Simmering, Vienna, Austria"
118,Restaurant Indien Village,Schottentor,5,2080 votes,restaurant,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=124.+Restaurant+Indien+Village%2C+Schottentor%2C+Vienna,48.2150535,16.3629074,"Schottentor, Vienna, Austria"
119,BrauBar - das urige Wirtshaus in Wien Hernals,Alser Straße,5,3591 votes,restaurant,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=125.+BrauBar+-+das+urige+Wirtshaus+in+Wien+Hernals%2C+Alser+Stra%C3%9Fe%2C+Vienna,48.2167675,16.3418121,"Alser Straße, Vienna, Austria"
120,Restaurant Stöger,Pilgramgasse,5,1069 votes,austrian,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=126.+Restaurant+St%C3%B6ger%2C+Pilgramgasse%2C+Vienna,48.1921283,16.3542814,"Pilgramgasse, Vienna, Austria"
121,rosnowsky,Rathaus,5,3213 votes,austrian,€20 - €30,€€€,https://www.google.com/maps/search/?api=1&query=127.+rosnowsky%2C+Rathaus%2C+Vienna,48.2108257,16.3565728,"Rathaus, Vienna, Austria"
122,Ilona Stüberl,Stephansplatz,5,5483 votes,other,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=128.+Ilona+St%C3%BCberl%2C+Stephansplatz%2C+Vienna,48.2080838,16.3715166,"Stephansplatz, Vienna, Austria"
123,KitchA - Sticks & Rolls,Schwedenplatz,5,3285 votes,sushi,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=129.+KitchA+-+Sticks+%26+Rolls%2C+Schwedenplatz%2C+Vienna,48.2117248,16.3785895,"Schwedenplatz, Vienna, Austria"
124,Restaurant Jonathan & Sieglinde,Stubentor,5,3826 votes,austrian,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=130.+Restaurant+Jonathan+%26+Sieglinde%2C+Stubentor%2C+Vienna,48.2069483,16.3792758,"Stubentor, Vienna, Austria"
125,Huth Gastwirtschaft,Stadtpark,5,4671 votes,austrian,€30 - €40,€€,https://www.google.com/maps/search/?api=1&query=131.+Huth+Gastwirtschaft%2C+Stadtpark%2C+Vienna,48.2047673,16.3796777,"Stadtpark, Vienna, Austria"
126,LE'O Restaurant & Bar,Schottenring,5,483 votes,restaurant,€4 - €23,€€,https://www.google.com/maps/search/?api=1&query=132.+LE%27O+Restaurant+%26+Bar%2C+Schottenring%2C+Vienna,48.2165452,16.3719681,"Schottenring, Vienna, Austria"
127,Steak Point,Karlsplatz,5,3169 votes,restaurant,€20 - €50,€€€,https://www.google.com/maps/search/?api=1&query=133.+Steak+Point%2C+Karlsplatz%2C+Vienna,48.2016089,16.369139,"Karlsplatz, Vienna, Austria"
128,Trattoria La No,Stephansplatz,5,2003 votes,italian,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=134.+Trattoria+La+No%2C+Stephansplatz%2C+Vienna,48.2080838,16.3715166,"Stephansplatz, Vienna, Austria"
129,Good Morning Vietnam Restaurant,Währinger Straße-Volksoper,5,1130 votes,vietnamese,,€€€,https://www.google.com/maps/search/?api=1&query=135.+Good+Morning+Vietnam+Restaurant%2C+W%C3%A4hringer+Stra%C3%9Fe-Volksoper%2C+Vienna,48.2255878,16.3495046,"Währinger Straße-Volksoper, Vienna, Austria"
130,Grillhaus Kadlez Hopfengasse,Floridsdorf,5,1373 votes,austrian,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=136.+Grillhaus+Kadlez+Hopfengasse%2C+Floridsdorf%2C+Vienna,48.2705249,16.3935902,"Grillhaus Kadlez Hopfengasse, Floridsdorf, Vienna, Austria"
131,Restaurant Roth,Schottentor,5,768 votes,restaurant,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=137.+Restaurant+Roth%2C+Schottentor%2C+Vienna,48.2150535,16.3629074,"Schottentor, Vienna, Austria"
132,Loving Hut Neubau,Burggasse-Stadthalle,5,1368 votes,vegetarian,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=138.+Loving+Hut+Neubau%2C+Burggasse-Stadthalle%2C+Vienna,48.2033124,16.3371994,"Burggasse-Stadthalle, Vienna, Austria"
133,La Fornace,Pilgramgasse,5,501 votes,pizzeria,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=139.+La+Fornace%2C+Pilgramgasse%2C+Vienna,48.1921283,16.3542814,"Pilgramgasse, Vienna, Austria"
134,Restaurant Wrenkh Wiener Kochsalon,Stephansplatz,5,1778 votes,vegetarian,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=141.+Restaurant+Wrenkh+Wiener+Kochsalon%2C+Stephansplatz%2C+Vienna,48.2080838,16.3715166,"Stephansplatz, Vienna, Austria"
135,Sofienwirt Restaurant,Landstraße,5,372 votes,restaurant,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=142.+Sofienwirt+Restaurant%2C+Landstra%C3%9Fe%2C+Vienna,48.1936436,16.3962862,"Landstraße, Vienna, Austria"
136,Restaurant Hansen,Schottentor,5,1261 votes,restaurant,,€€,https://www.google.com/maps/search/?api=1&query=143.+Restaurant+Hansen%2C+Schottentor%2C+Vienna,48.2150535,16.3629074,"Schottentor, Vienna, Austria"
137,Trattoria Pergola,Rochusgasse,5,912 votes,pizzeria,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=144.+Trattoria+Pergola%2C+Rochusgasse%2C+Vienna,48.2020851,16.3922544,"Rochusgasse, Vienna, Austria"
138,La Sosta,Herrengasse,5,1835 votes,pizzeria,€19 - €28,€€€,https://www.google.com/maps/search/?api=1&query=145.+La+Sosta%2C+Herrengasse%2C+Vienna,48.209398,16.3656353,"Herrengasse, Vienna, Austria"
139,Le viet,Stubentor,5,969 votes,vietnamese,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=146.+Le+viet%2C+Stubentor%2C+Vienna,48.2069483,16.3792758,"Stubentor, Vienna, Austria"
140,Odysseus Restaurant,Hietzing,5,2835 votes,greek,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=147.+Odysseus+Restaurant%2C+Hietzing%2C+Vienna,48.1785409,16.2529858,"Hietzing, Vienna, Austria"
141,Guesthouse Vienna / Brasserie & Bakery,Stephansplatz,5,1587 votes,restaurant,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=148.+Guesthouse+Vienna+%2F+Brasserie+%26+Bakery%2C+Stephansplatz%2C+Vienna,48.2080838,16.3715166,"Stephansplatz, Vienna, Austria"
142,Chili & Pfeffer Restaurant-Bar 醉川中餐厅,Thaliastraße,5,806 votes,chinese,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=149.+Chili+%26+Pfeffer+Restaurant-Bar+%E9%86%89%E5%B7%9D%E4%B8%AD%E9%A4%90%E5%8E%85%2C+Thaliastra%C3%9Fe%2C+Vienna,48.2078001,16.3380073,"Thaliastraße, Vienna, Austria"
143,Japanisches Restaurant NihonBashi,Karlsplatz,5,2381 votes,sushi,€22 - €43,€€€,https://www.google.com/maps/search/?api=1&query=150.+Japanisches+Restaurant+NihonBashi%2C+Karlsplatz%2C+Vienna,48.2016089,16.369139,"Karlsplatz, Vienna, Austria"
144,Takan‘s Fischrestaurant,Währinger Straße-Volksoper,5,1086 votes,seafood,€22 - €43,€€€,https://www.google.com/maps/search/?api=1&query=151.+Takan%E2%80%98s+Fischrestaurant%2C+W%C3%A4hringer+Stra%C3%9Fe-Volksoper%2C+Vienna,48.2255878,16.3495046,"Währinger Straße-Volksoper, Vienna, Austria"
145,Pulkautaler Winehouse and Restaurant,Westbahnhof,5,3617 votes,restaurant,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=152.+Pulkautaler+Winehouse+and+Restaurant%2C+Westbahnhof%2C+Vienna,48.1959052,16.3383872,"Westbahnhof, Vienna, Austria"
146,Restaurant Trilogie,Rathaus,5,2494 votes,restaurant,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=153.+Restaurant+Trilogie%2C+Rathaus%2C+Vienna,48.2108257,16.3565728,"Rathaus, Vienna, Austria"
147,Cafe Restaurant Caktus II,Reumannplatz,5,766 votes,restaurant,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=154.+Cafe+Restaurant+Caktus+II%2C+Reumannplatz%2C+Vienna,48.174919,16.377918,"Reumannplatz, Vienna, Austria"
148,Cavaliere Pizzeria Ristorante,Schwedenplatz,5,2970 votes,pizzeria,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=155.+Cavaliere+Pizzeria+Ristorante%2C+Schwedenplatz%2C+Vienna,48.2117248,16.3785895,"Schwedenplatz, Vienna, Austria"
149,Everybody’s Darling,Stephansplatz,5,373 votes,international,,€€€,https://www.google.com/maps/search/?api=1&query=156.+Everybody%E2%80%99s+Darling%2C+Stephansplatz%2C+Vienna,48.2080838,16.3715166,"Stephansplatz, Vienna, Austria"
150,DEVAL,Rathaus,5,399 votes,restaurant,,€€€€,https://www.google.com/maps/search/?api=1&query=157.+DEVAL%2C+Rathaus%2C+Vienna,48.2108257,16.3565728,"Rathaus, Vienna, Austria"
151,Ostwind Szechuan Restaurant,Neubaugasse,5,1219 votes,restaurant,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=158.+Ostwind+Szechuan+Restaurant%2C+Neubaugasse%2C+Vienna,48.1993161,16.3526723,"Neubaugasse, Vienna, Austria"
152,Rudis-Beisl,Südtiroler Platz-Hauptbahnhof,5,825 votes,restaurant,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=159.+Rudis-Beisl%2C+S%C3%BCdtiroler+Platz-Hauptbahnhof%2C+Vienna,48.187103,16.3734414,"Südtiroler Platz-Hauptbahnhof, Vienna, Austria"
153,Pastamara - Bar con Cucina,Stadtpark,5,496 votes,italian,,€€€,https://www.google.com/maps/search/?api=1&query=160.+Pastamara+-+Bar+con+Cucina%2C+Stadtpark%2C+Vienna,48.2047673,16.3796777,"Stadtpark, Vienna, Austria"
154,Restaurant D'Landsknecht,Roßauer Lände,5,2245 votes,austrian,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=161.+Restaurant+D%27Landsknecht%2C+Ro%C3%9Fauer+L%C3%A4nde%2C+Vienna,48.2223375,16.3675722,"Roßauer Lände, Vienna, Austria"
155,Ristorante Pizzeria Santa Lucia,Stadtpark,5,564 votes,pizzeria,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=162.+Ristorante+Pizzeria+Santa+Lucia%2C+Stadtpark%2C+Vienna,48.2047673,16.3796777,"Stadtpark, Vienna, Austria"
156,To Ellinikon,Stadtpark,5,2736 votes,greek,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=163.+To+Ellinikon%2C+Stadtpark%2C+Vienna,48.2047673,16.3796777,"Stadtpark, Vienna, Austria"
157,Alef Alef Kosher Restaurant,Schwedenplatz,5,990 votes,kosher,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=164.+Alef+Alef+Kosher+Restaurant%2C+Schwedenplatz%2C+Vienna,48.2117248,16.3785895,"Schwedenplatz, Vienna, Austria"
158,Prilisauer Wiener Restaurant & Bierschank,Hütteldorf,5,1301 votes,austrian,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=165.+Prilisauer+Wiener+Restaurant+%26+Bierschank%2C+H%C3%BCtteldorf%2C+Vienna,48.2018182,16.2589955,"Hütteldorf, Vienna, Austria"
159,Ristorante Al Teatro L'idea,Gumpendorfer Straße,5,1052 votes,pizzeria,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=166.+Ristorante+Al+Teatro+L%27idea%2C+Gumpendorfer+Stra%C3%9Fe%2C+Vienna,48.1909404,16.3375369,"Gumpendorfer Straße, Vienna, Austria"
160,Restaurant Blue Marlin,Hietzing,5,664 votes,seafood,,€€,https://www.google.com/maps/search/?api=1&query=167.+Restaurant+Blue+Marlin%2C+Hietzing%2C+Vienna,48.1863367,16.3018903,"Restaurant Blue Marlin, Hietzing, Vienna, Austria"
161,TIAN,Stephansplatz,5,3031 votes,vegetarian,,€€€€,https://www.google.com/maps/search/?api=1&query=168.+TIAN%2C+Stephansplatz%2C+Vienna,48.2080838,16.3715166,"Stephansplatz, Vienna, Austria"
162,"Lingenhel Greißlerei, Restaurant & Käserei",Rochusgasse,5,554 votes,austrian,€21 - €40,€€€,https://www.google.com/maps/search/?api=1&query=170.+Lingenhel+Grei%C3%9Flerei%2C+Restaurant+%26+K%C3%A4serei%2C+Rochusgasse%2C+Vienna,48.2020851,16.3922544,"Rochusgasse, Vienna, Austria"
163,Specht,Stephansplatz,5,769 votes,austrian,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=171.+Specht%2C+Stephansplatz%2C+Vienna,48.2080838,16.3715166,"Stephansplatz, Vienna, Austria"
164,Materia Restaurant,Josefstädter Straße,5,187 votes,italian,€70 - €80,€€€€,https://www.google.com/maps/search/?api=1&query=172.+Materia+Restaurant%2C+Josefst%C3%A4dter+Stra%C3%9Fe%2C+Vienna,48.2114659,16.3391653,"Josefstädter Straße, Vienna, Austria"
165,One Night In Beijing Restaurant,Heiligenstadt,5,1150 votes,chinese,,€€€,https://www.google.com/maps/search/?api=1&query=173.+One+Night+In+Beijing+Restaurant%2C+Heiligenstadt%2C+Vienna,48.254899,16.3567055,"Heiligenstadt, Vienna, Austria"
166,"I Ragazzi, Pizzeria - Ristorante",Volkstheater,5,2585 votes,pizzeria,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=174.+I+Ragazzi%2C+Pizzeria+-+Ristorante%2C+Volkstheater%2C+Vienna,48.2052001,16.3569913,"Volkstheater, Vienna, Austria"
167,DSTRIKT STEAKHOUSE,Stadtpark,5,4087 votes,austrian,,€€€€,https://www.google.com/maps/search/?api=1&query=175.+DSTRIKT+STEAKHOUSE%2C+Stadtpark%2C+Vienna,48.2047673,16.3796777,"Stadtpark, Vienna, Austria"
168,Leopoldauer Alm,Aderklaaer Straße,5,23645 votes,restaurant,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=176.+Leopoldauer+Alm%2C+Aderklaaer+Stra%C3%9Fe%2C+Vienna,48.2634265,16.4516287,"Aderklaaer Straße, Vienna, Austria"
169,Restaurant Briuni,Taborstraße,5,782 votes,pizzeria,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=177.+Restaurant+Briuni%2C+Taborstra%C3%9Fe%2C+Vienna,48.2192624,16.3815518,"Taborstraße, Vienna, Austria"
170,Sohyi Sushi,Währinger Straße-Volksoper,5,256 votes,sushi,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=178.+Sohyi+Sushi%2C+W%C3%A4hringer+Stra%C3%9Fe-Volksoper%2C+Vienna,48.2255878,16.3495046,"Währinger Straße-Volksoper, Vienna, Austria"
171,Teka Sushi,Nußdorfer Straße,5,526 votes,sushi,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=179.+Teka+Sushi%2C+Nu%C3%9Fdorfer+Stra%C3%9Fe%2C+Vienna,48.2313284,16.3524512,"Nußdorfer Straße, Vienna, Austria"
172,Let's be Frank,Gumpendorfer Straße,5,2069 votes,restaurant,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=180.+Let%27s+be+Frank%2C+Gumpendorfer+Stra%C3%9Fe%2C+Vienna,48.1909404,16.3375369,"Gumpendorfer Straße, Vienna, Austria"
173,Figlmüller at Wollzeile,Stephansplatz,5,20064 votes,austrian,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=181.+Figlm%C3%BCller+at+Wollzeile%2C+Stephansplatz%2C+Vienna,48.2080838,16.3715166,"Stephansplatz, Vienna, Austria"
174,Oak 107,Kettenbrückengasse,5,1582 votes,bbq,,€€,https://www.google.com/maps/search/?api=1&query=182.+Oak+107%2C+Kettenbr%C3%BCckengasse%2C+Vienna,48.1966328,16.358092,"Kettenbrückengasse, Vienna, Austria"
175,La Delizia,Rathaus,5,1266 votes,pizzeria,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=183.+La+Delizia%2C+Rathaus%2C+Vienna,48.2108257,16.3565728,"Rathaus, Vienna, Austria"
176,Labstelle,Stephansplatz,5,2826 votes,international,€8 - €25,€€€,https://www.google.com/maps/search/?api=1&query=184.+Labstelle%2C+Stephansplatz%2C+Vienna,48.2080838,16.3715166,"Stephansplatz, Vienna, Austria"
177,Zum weißen Rauchfangkehrer,Stephansplatz,5,6263 votes,austrian,€9 - €23,€€€,https://www.google.com/maps/search/?api=1&query=186.+Zum+wei%C3%9Fen+Rauchfangkehrer%2C+Stephansplatz%2C+Vienna,48.2080838,16.3715166,"Stephansplatz, Vienna, Austria"
178,Hidori,Burggasse-Stadthalle,5,736 votes,sushi,€20 - €30,€€€,https://www.google.com/maps/search/?api=1&query=187.+Hidori%2C+Burggasse-Stadthalle%2C+Vienna,48.2033124,16.3371994,"Burggasse-Stadthalle, Vienna, Austria"
179,Xin Chào,Margaretengürtel,5,2686 votes,vietnamese,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=188.+Xin+Ch%C3%A0o%2C+Margareteng%C3%BCrtel%2C+Vienna,48.1884883,16.3430303,"Margaretengürtel, Vienna, Austria"
180,"Wirtshaus Mitzitant, Beisl",Burggasse-Stadthalle,5,770 votes,restaurant,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=189.+Wirtshaus+Mitzitant%2C+Beisl%2C+Burggasse-Stadthalle%2C+Vienna,48.2033124,16.3371994,"Burggasse-Stadthalle, Vienna, Austria"
181,Sushi-Aspern,Aspernstraße,5,953 votes,sushi,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=190.+Sushi-Aspern%2C+Aspernstra%C3%9Fe%2C+Vienna,48.2225692,16.474916,"Aspernstraße, Vienna, Austria"
182,URBAN´s Lounge Restaurant,Keplerplatz,5,3729 votes,pizzeria,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=191.+URBAN%C2%B4s+Lounge+Restaurant%2C+Keplerplatz%2C+Vienna,48.1793553,16.3761188,"Keplerplatz, Vienna, Austria"
183,Caffè Altenberg,Taborstraße,5,500 votes,italian,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=192.+Caff%C3%A8+Altenberg%2C+Taborstra%C3%9Fe%2C+Vienna,48.2192624,16.3815518,"Taborstraße, Vienna, Austria"
184,Mosquito Mexican Restaurant Cocktailbar,Pilgramgasse,5,1920 votes,mexican,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=193.+Mosquito+Mexican+Restaurant+Cocktailbar%2C+Pilgramgasse%2C+Vienna,48.1921283,16.3542814,"Pilgramgasse, Vienna, Austria"
185,Ginger & Spice Restaurant,Währinger Straße-Volksoper,5,335 votes,restaurant,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=194.+Ginger+%26+Spice+Restaurant%2C+W%C3%A4hringer+Stra%C3%9Fe-Volksoper%2C+Vienna,48.2255878,16.3495046,"Währinger Straße-Volksoper, Vienna, Austria"
186,Das LOFT,Schwedenplatz,5,5997 votes,restaurant,€69 - €99,€€€,https://www.google.com/maps/search/?api=1&query=195.+Das+LOFT%2C+Schwedenplatz%2C+Vienna,48.2117248,16.3785895,"Schwedenplatz, Vienna, Austria"
187,Yummy Cooking,Westbahnhof,5,556 votes,sushi,€10 - €20,€,https://www.google.com/maps/search/?api=1&query=197.+Yummy+Cooking%2C+Westbahnhof%2C+Vienna,48.1959052,16.3383872,"Westbahnhof, Vienna, Austria"
188,Cafe-Restaurant Retsina,Schwedenplatz,5,857 votes,greek,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=198.+Cafe-Restaurant+Retsina%2C+Schwedenplatz%2C+Vienna,48.2117248,16.3785895,"Schwedenplatz, Vienna, Austria"
189,Momoya Fusion Restaurant,Stephansplatz,5,991 votes,sushi,€20 - €40,€€,https://www.google.com/maps/search/?api=1&query=199.+Momoya+Fusion+Restaurant%2C+Stephansplatz%2C+Vienna,48.2080838,16.3715166,"Stephansplatz, Vienna, Austria"
